title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean,reading_level_sources,has_level_data,reading_level_estimate,summary_gpt,themes,tone,age_range_llm,reading_level_llm,complexity_analysis,reading_confidence_llm,llm_skipped,skip_reason,enriched_lexile_score,enriched_lexile_source,enriched_lexile_confidence,enrichment_method,enrichment_tier,found,enrichment_date
"Gathering Blue (The Giver, #2)",Lois Lowry,https://www.goodreads.com/book/show/12936.Gathering_Blue,Gathering Blue,Lois Lowry,https://covers.openlibrary.org/b/id/2231110-L.jpg,https://openlibrary.org/works/OL1846069W,"Lame and suddenly orphaned, Kira is mysteriously removed from her squalid village to live in the palatial Council Edifice, where she is expected to use her gifts as a weaver to do the bidding of the all-powerful Guardians.","Gathering Blue (The Giver, #2)",Lois Lowry,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.8, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.8, ""source"": ""llm_analysis""}","A girl named Kira, who is lame and orphaned, is taken from her village to live in a grand building where she must use her skills as a weaver for the powerful Guardians.","survival, power, gifts, society",mysterious,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.8,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:21.053972
The One and Only Ivan (The One and Only #1),Katherine Applegate,https://www.goodreads.com/book/show/11594337-the-one-and-only-ivan,The One and Only Ivan,Katherine Applegate,https://covers.openlibrary.org/b/id/12656488-L.jpg,https://openlibrary.org/works/OL16465449W,"Having spent 27 years behind the glass walls of his enclosure in a shopping mall, Ivan has grown accustomed to humans watching him. He hardly ever thinks about his life in the jungle. Instead, Ivan occupies himself with television, his friends Stella and Bob, and painting. But when he meets Ruby, a baby elephant taken from the wild, he is forced to see their home, and his art, through new eyes.",The One And Only Ivan (The One And Only #1),Katherine Applegate,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A gorilla named Ivan, who has spent years in captivity, reevaluates his life and art when he befriends a young elephant named Ruby.","friendship, freedom, creativity",empathetic,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:21.995873
I'll Always Love You,Hans Wilhelm,https://www.goodreads.com/book/show/834493.I_ll_Always_Love_You,I'll always Love You,Hans Wilhelm,https://covers.openlibrary.org/b/id/4654138-L.jpg,https://openlibrary.org/works/OL454175W,"A child's sadness at the death of a beloved dog is tempered by the remembrance of saying to it every nignt, ""I'll always love you.""",I'Ll Always Love You,Hans Wilhelm,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","""I'll Always Love You"" is a touching story about a child coping with the loss of a beloved pet. The book explores themes of love, loss, and the enduring bond between a child and their furry friend. It offers a gentle way for children to understand and process the emotions that come with saying goodbye to a pet.","love, loss, memories",emotional,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:22.946187
The Whipping Boy,Sid Fleischman,https://www.goodreads.com/book/show/11824.The_Whipping_Boy,The Whipping Boy,Sid Fleischman,https://covers.openlibrary.org/b/id/27023-L.jpg,https://openlibrary.org/works/OL114726W,"***A shout comes echoing up the stairway. ""Fetch the whipping boy!""*** 

**A young orphan named Jemmy rouses from his sleep.** ""Ain't I already been whipped twice today? Gaw! What's the prince done now?"" It was forbidden to spank, thrash, or whack the heir to the throne. **Jemmy had been plucked from the streets to serve as whipping boy to the arrogant and spiteful Prince Brat.**

Dreaming of running away, Jemmy finds himself trapped in Prince Brat's own dream at once brash and perilous.

***In this briskly told tale of high adventure, taut with suspense and rich with colorful characters, the whipping boy and Prince Brat must at last confront each other.***

Award-winning author Sid Fleischman again blends the broadly comic with the deeply compassionate in this memorable novel.",The Whipping Boy,Sid Fleischman,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A young orphan serves as the whipping boy to a spoiled prince, leading to a daring adventure where they must confront each other. The story is taut with suspense and rich with colorful characters.","friendship, adventure, courage",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:23.923274
In the Year of the Boar and Jackie Robinson,Bette Bao Lord,https://www.goodreads.com/book/show/774600.In_the_Year_of_the_Boar_and_Jackie_Robinson,In the Year of the Boar and Jackie Robinson,Bette Bao Lord,https://covers.openlibrary.org/b/id/4233281-L.jpg,https://openlibrary.org/works/OL2955057W,"In 1947, a Chinese child comes to Brooklyn where she becomes Americanized at school, in her apartment building, and by her love for baseball.",In The Year Of The Boar And Jackie Robinson,Bette Bao Lord,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A Chinese girl moves to Brooklyn in 1947 and embraces American culture through school, her apartment building, and her passion for baseball.","culture, identity, friendship, sports",heartwarming,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:24.928667
How Do Dinosaurs Eat Their Food?,Jane Yolen,https://www.goodreads.com/book/show/340489.How_Do_Dinosaurs_Eat_Their_Food_,How do dinosaurs eat their food?,Jane Yolen,https://covers.openlibrary.org/b/id/276721-L.jpg,https://openlibrary.org/works/OL97317W,"Just like kids, dinosaurs have a difficult time learning to behave at the table. However, with a little help from Mom and Dad, these young dinosaurs eat everything before them with smiles and goodwill. With playful read-aloud verse and amusing pictures.",How Do Dinosaurs Eat Their Food?,Jane Yolen,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Young dinosaurs struggle with table manners but learn to eat with smiles and goodwill with help from their parents.,"manners, family, learning",playful,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:25.821067
The Christmas Day Kitten,James Herriot,https://www.goodreads.com/book/show/588252.The_Christmas_Day_Kitten,The Christmas Day kitten,James Herriot,https://covers.openlibrary.org/b/id/4168252-L.jpg,https://openlibrary.org/works/OL42290W,The famous veterinarian/writer shares the true story of how an independent-minded stray cat gives a woman and her three Basset hounds a Christmas present.,The Christmas Day Kitten,James Herriot,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis_fix""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",The Christmas Day Kitten is a heartwarming tale about a stray cat who finds a home with a woman and her three Basset hounds on Christmas Day. The story highlights the joy of unexpected friendships and the spirit of giving during the holiday season.,"family, love, belonging",gentle,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.8,False,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:26.741121
The Lord of the Rings,J.R.R. Tolkien,https://www.goodreads.com/book/show/33.The_Lord_of_the_Rings,The Lord of the Rings,J.R.R. Tolkien,https://covers.openlibrary.org/b/id/14625765-L.jpg,https://openlibrary.org/works/OL27448W,"Originally published from 1954 through 1956, J.R.R. Tolkien's richly complex series ushered in a new age of epic adventure storytelling. A philologist and illustrator who took inspiration from his work, Tolkien invented the modern heroic quest novel from the ground up, creating not just a world, but a domain, not just a lexicon, but a language, that would spawn countless imitators and lead to the inception of the epic fantasy genre. Today, THE LORD OF THE RINGS is considered ""the most influential fantasy novel ever written."" (THE ENCYCLOPEDIA OF FANTASY)

During his travels across Middle-earth, the hobbit Bilbo Baggins had found the Ring. But the simple band of gold was far from ordinary; it was in fact the One Ring - the greatest of the ancient Rings of Power. Sauron, the Dark Lord, had infused it with his own evil magic, and when it was lost, he was forced to flee into hiding.

But now Sauron's exile has ended and his power is spreading anew, fueled by the knowledge that his treasure has been found. He has gathered all the Great Rings to him, and will stop at nothing to reclaim the One that will complete his dominion. The only way to stop him is to cast the Ruling Ring deep into the Fire-Mountain at the heart of the land of Mordor--Sauron's dark realm.

Fate has placed the burden in the hands of Frodo Baggins, Bilbo's heir...and he is resolved to bear it to its end. Or his own. 


----------


**Contains**

 - [The Fellowship of the Ring][1]
 - [The Two Towers][2]
 - [The Return of the King][3]
 - [The Lord of the Rings [2/2]](https://openlibrary.org/works/OL27306128W)
 - [The Lord of the Rings [1/6]](https://openlibrary.org/works/OL24170898W)
 - [The Lord of the Rings [1/9]](https://openlibrary.org/works/OL27305953W)
 - [The Lord of the Rings [2/9]](https://openlibrary.org/works/OL27305892W)
 - [The Lord of the Rings [3/9]](https://openlibrary.org/works/OL27306048W)



  [1]: https://openlibrary.org/works/OL14933414W/The_Fellowship_of_the_Ring
  [2]: https://openlibrary.org/works/OL27479W/The_Two_Towers
  [3]: https://openlibrary.org/works/OL27516W/The_Return_of_the_King",The Lord Of The Rings,J.R.R. Tolkien,"{""llm_analysis"": {""age_range"": ""13+"", ""reading_category"": ""Advanced Young Readers (13+)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""13+"", ""reading_category"": ""Advanced Young Readers (13+)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A richly complex epic adventure series that spawned the epic fantasy genre, THE LORD OF THE RINGS follows the journey of a hobbit who discovers a powerful ring with the fate of Middle-earth at stake.","adventure, power, friendship, good vs. evil",epic,13+,Advanced Young Readers (13+),"{""vocabulary"": ""advanced"", ""sentence_structure"": ""complex"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:27.684936
Science Verse,Jon Scieszka,https://www.goodreads.com/book/show/138643.Science_Verse,Science verse,Jon Scieszka,https://covers.openlibrary.org/b/id/402876-L.jpg,https://openlibrary.org/works/OL39516W,"When the teacher tells his class that they can hear the poetry of science in everything, a student is struck with a curse and begins hearing nothing but science verses that sound very much like some well-known poems.",Science Verse,Jon Scieszka,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A student is cursed to hear science verses that resemble famous poems after their teacher mentions the poetry of science.,"science, poetry, imagination",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:28.586258
Harvey Potter's Balloon Farm,Jerdine Nolen,https://www.goodreads.com/book/show/575737.Harvey_Potter_s_Balloon_Farm,Harvey Potter's balloon farm,Jerdine Nolen,https://covers.openlibrary.org/b/id/430415-L.jpg,https://openlibrary.org/works/OL59173W,A child ventures out in the middle of the night to see how Harvey Potter grows his wonderful balloons.,Harvey Potter'S Balloon Farm,Jerdine Nolen,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A child sneaks out at night to discover the secret behind Harvey Potter's amazing balloon farm.,"curiosity, imagination, discovery",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:29.514728
"Summer Story (Brambly Hedge, #2)",Jill Barklem,https://www.goodreads.com/book/show/421572.Summer_Story,Summer Story,Jill Barklem,https://covers.openlibrary.org/b/id/435520-L.jpg,https://openlibrary.org/works/OL53727W,"Despite some unexpected developments, the summer wedding of mice Poppy and Dusty goes off beautifully.","Summer Story (Brambly Hedge, #2)",Jill Barklem,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A summer wedding for two mice unfolds smoothly despite surprises.,"celebration, friendship, love",heartwarming,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:30.377937
This Is Not My Hat,Jon Klassen,https://www.goodreads.com/book/show/13531024-this-is-not-my-hat,This Is Not My Hat,Jon Klassen,https://covers.openlibrary.org/b/id/10207424-L.jpg,https://openlibrary.org/works/OL16077191W,"When a tiny fish shoots into view wearing a round blue topper (which happens to fit him perfectly), trouble could be following close behind. So it’s a good thing that enormous fish won’t wake up. And even if he does, it’s not like he’ll ever know what happened....
 
A picture-book morality play about rationalizing dishonesty.",This Is Not My Hat,Jon Klassen,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A tiny fish steals a blue topper hat from an enormous fish, believing he won't be caught. The story explores the consequences of dishonesty.","dishonesty, consequences, morality",humorous,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:31.270821
Tell Me Again About the Night I Was Born,Jamie Lee Curtis,https://www.goodreads.com/book/show/158179.Tell_Me_Again_About_the_Night_I_Was_Born,Tell Me Again About the Night I Was Born Board Book (Joanna Colter Books),Jamie Lee Curtis,https://covers.openlibrary.org/b/id/444612-L.jpg,https://openlibrary.org/works/OL2705089W,A young girl asks her parents to tell her again the cherished family story of her birth and adoption.,Tell Me Again About The Night I Was Born,Jamie Lee Curtis,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 1.0, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 1.0, ""source"": ""llm_analysis""}",A young girl asks her parents to tell her again the cherished family story of her birth and adoption.,"family, adoption, cherished memories",nostalgic,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",1.0,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:32.232674
The Watsons Go to Birmingham - 1963,Christopher Paul Curtis,https://www.goodreads.com/book/show/108077.The_Watsons_Go_to_Birmingham_1963,The Watsons go to Birmingham--1963,Christopher Paul Curtis,https://covers.openlibrary.org/b/id/10323552-L.jpg,https://openlibrary.org/works/OL115601W,"The ordinary interactions and everyday routines of the Watsons, an African American family living in Flint, Michigan, are drastically changed after they go to visit Grandma in Alabama in the summer of 1963.",The Watsons Go To Birmingham - 1963,Christopher Paul Curtis,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",An African American family from Michigan's ordinary life shifts dramatically when they visit Grandma in Alabama in 1963.,"family, race, history",historical,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:33.130372
Angelina on Stage,Katharine Holabird,https://www.goodreads.com/book/show/883302.Angelina_on_Stage,Angelina on stage,Katharine Holabird,https://covers.openlibrary.org/b/id/849158-L.jpg,https://openlibrary.org/works/OL109075W,"When Cousin Henry gets all the attention in the grown-up musical in which they have roles, Angelina becomes jealous, but she demonstrates her fondness for him when a crisis occurs on opening night.",Angelina On Stage,Katharine Holabird,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A young mouse named Angelina feels jealous when her cousin gets attention in a musical they both star in, but ultimately shows her love for him during a crisis on opening night.","jealousy, family, friendship",emotional,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:34.070265
Heckedy Peg,Audrey Wood,https://www.goodreads.com/book/show/285672.Heckedy_Peg,Heckedy Peg,Audrey Wood,https://covers.openlibrary.org/b/id/114345-L.jpg,https://openlibrary.org/works/OL547444W,"A mother saves her seven children from Heckedy Peg, a witch who has changed them into different kinds of food.",Heckedy Peg,Audrey Wood,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A mother saves her seven children from a witch who has turned them into food.,"family, magic, rescue",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:34.935863
"Stand Tall, Molly Lou Melon",Patty Lovell,https://www.goodreads.com/book/show/1145862.Stand_Tall_Molly_Lou_Melon,"Stand tall, Molly Lou Melon",Patty Lovell,https://covers.openlibrary.org/b/id/259828-L.jpg,https://openlibrary.org/works/OL221753W,"Even when the class bully at her new school makes fun of her, Molly remembers what her grandmother told her and she feels good about herself.","Stand Tall, Molly Lou Melon",Patty Lovell,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A girl named Molly Lou Melon faces bullying at her new school but finds strength in her grandmother's words.,"self-confidence, bullying, family",uplifting,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:35.827354
Blue Willow,Doris Gates,https://www.goodreads.com/book/show/774396.Blue_Willow,Blue Willow,Doris Gates,https://covers.openlibrary.org/b/id/101370-L.jpg,https://openlibrary.org/works/OL5590818W,"To Janey Larkin, the blue willow plate was the most beautiful thing in her life, a symbol of the home she could only dimly remember. Now that her father was an itinerant worker, Janey didn't have a home she could call her own or any real friends, as her family had to keep moving, following the crops from farm to farm. Someday, Janey promised the willow plate, with its picture of a real house, her family would once again be able to set down roots in a community.

*Blue Willow* is an important fictional account of the Dust Bowl and the Great Depression, and has been called *The Grapes of Wrath* for children. It won a Newbery Honor and many other awards.",Blue Willow,Doris Gates,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A young girl treasures a blue willow plate as a symbol of home amidst the challenges of the Dust Bowl era. With her family constantly on the move, she dreams of settling down one day.","home, friendship, resilience",hopeful,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:36.763353
"Mr. Putter & Tabby Walk the Dog (Mr. Putter & Tabby, #2)",Cynthia Rylant,https://www.goodreads.com/book/show/1046326.Mr_Putter_Tabby_Walk_the_Dog,Mr. Putter & Tabby Walk the Dog,Cynthia Rylant,https://covers.openlibrary.org/b/id/114431-L.jpg,https://openlibrary.org/works/OL64066W,"When their neighbor Mrs. Teaberry hurts her foot, Mr. Putter and his cat Tabby agree to walk her dog for a week, not knowing what they are in for.","Mr. Putter & Tabby Walk The Dog (Mr. Putter & Tabby, #2)",Cynthia Rylant,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Mr. Putter and his cat Tabby take on the challenge of walking their neighbor's dog for a week.,"friendship, helping others, pets",heartwarming,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:37.563521
"The Children of Green Knowe (Green Knowe, #1)",Lucy M. Boston,https://www.goodreads.com/book/show/377889.The_Children_of_Green_Knowe,The children of Green Knowe,Lucy M. Boston,https://covers.openlibrary.org/b/id/116026-L.jpg,https://openlibrary.org/works/OL4772206W,Tolly comes to live with his great-grandmother at the ancient house of Green Knowe and becomes friends with three children who lived there in the seventeenth century.,"The Children Of Green Knowe (Green Knowe, #1)",Lucy M. Boston,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A boy named Tolly goes to live with his great-grandmother at the historic Green Knowe house and befriends three children from the past.,"friendship, time travel, history, belonging",nostalgic,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:38.501078
"Five Run Away Together (Famous Five, #3)",Enid Blyton,https://www.goodreads.com/book/show/74997.Five_Run_Away_Together,Five Run Away Together,Enid Blyton,https://covers.openlibrary.org/b/id/14605167-L.jpg,https://openlibrary.org/works/OL1948504W,"Julian, Dick and Anne arrive in Kirrin Cottage to stay with George (real name Georgina) for the holidays. They plan to spend time exploring Kirrin Island but their happiness is spoilt when Aunt Fanny falls ill and must go to a far-off hospital. They are cared for by Aunt Fanny's temporary cook, Mrs. Stick, who repeatedly tries to poison George's dog. George hatches a plan for all the children to run away to Kirrin Island. While there, the children find evidence of other people visiting the island, and they suspect smugglers. The discovery of a young girl's toys and clothes point to something sinister going on.","Five Run Away Together (Famous Five, #3)",Enid Blyton,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Four children plan to spend their holidays exploring an island but end up running away to uncover suspicious activities involving smugglers.,"friendship, adventure, mystery",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:39.438414
The Ordinary Princess,M.M. Kaye,https://www.goodreads.com/book/show/674749.The_Ordinary_Princess,The Ordinary Princess,M.M. Kaye,https://covers.openlibrary.org/b/id/400663-L.jpg,https://openlibrary.org/works/OL1985699W,"Along with Wit, Charm, Health, and Courage, Princess Amy of Phantasmorania receives a special fairy christening gift: Ordinariness. Unlike her six beautiful sisters, she has brown hair and freckles, and would rather have adventures than play the harp, embroider tapestries . . . or become a Queen. When her royal parents try to marry her off, Amy runs away and, because she's so ordinary, easily becomes the fourteenth assistant kitchen maid at a neighboring palace. And there . . . much to everyone's surprise . . . she meets a prince just as ordinary (and special) as she is!",The Ordinary Princess,M.M. Kaye,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Princess Amy, gifted with ordinariness, prefers adventures over royal duties. Running away from marriage, she finds herself as a kitchen maid and unexpectedly meets a prince just as ordinary and special as she is.","individuality, adventure, friendship, acceptance",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:40.668488
A Hole is to Dig,Ruth Krauss,https://www.goodreads.com/book/show/118077.A_Hole_is_to_Dig,A Hole Is to Dig,Ruth Krauss,https://covers.openlibrary.org/b/id/23794-L.jpg,https://openlibrary.org/works/OL2040930W,"Nursery school children's ""definitions"" of everyday objects reveal their different view of the world in a humorous way.",A Hole Is To Dig,Ruth Krauss,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A collection of nursery school children's funny and insightful 'definitions' of everyday objects.,"imagination, humor, perspective",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:53:41.628662
