title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean,reading_level_sources,has_level_data,reading_level_estimate,summary_gpt,themes,tone,age_range_llm,reading_level_llm,complexity_analysis,reading_confidence_llm,llm_skipped,skip_reason,enriched_lexile_score,enriched_lexile_source,enriched_lexile_confidence,enrichment_method,enrichment_tier,found,enrichment_date
"The School for Good and Evil (The School for Good and Evil, #1)",Soman Chainani,https://www.goodreads.com/book/show/42080479-the-school-for-good-and-evil,The School for Good and Evil,Soman Chainani,https://covers.openlibrary.org/b/id/7879561-L.jpg,https://openlibrary.org/works/OL16810944W,"**A dark and enchanting fantasy adventure perfect for those who prefer their fairytales with a twist. The first in the bestselling School for Good and Evil series.**

Every four years, two girls are kidnapped from the village of Gavaldon. Legend has it these lost children are sent to the School for Good and Evil, the fabled institution where they become fairytale heroes or villains.

With her glass slippers and devotion to good deeds, Sophie knows she'll join the ranks of past students like Cinderella, Rapunzel, and Snow White at the School for Good. Meanwhile, Agatha, with her shapeless black dresses and wicked black cat, seems a natural fit for the villains in the School for Evil.

But the two girls soon find their fortunes reversed – Sophie's dumped in the School for Evil to take Uglification, Death Curses and Henchmen Training, while Agatha finds herself in the School for Good, thrust among handsome princes and fair maidens for classes in Princess Etiquette and Animal Communication.

But what if the mistake is actually the first clue to discovering who Sophie and Agatha really are?","The School For Good And Evil (The School For Good And Evil, #1)",Soman Chainani,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A dark and enchanting fantasy adventure where two girls are kidnapped and sent to the School for Good and Evil, where they train to become fairytale heroes or villains. The story follows Sophie, who is placed in the School for Evil, and Agatha, who ends up in the School for Good, challenging their predetermined fates.","friendship, identity, fairytale, destiny",dark,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""complex"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:54.089399
The Best Nest,P.D. Eastman,https://www.goodreads.com/book/show/160988.The_Best_Nest,The best nest,P. D. Eastman,https://covers.openlibrary.org/b/id/2118159-L.jpg,https://openlibrary.org/works/OL517218W,Mr. and Mrs. Bird search for a place to build a new nest only to discover their old one is better.,The Best Nest,P.D. Eastman,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 1.0, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 1.0, ""source"": ""llm_analysis""}",A story about Mr. and Mrs. Bird searching for a new nest but realizing their old one is best.,"home, contentment, appreciation",light-hearted,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",1.0,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:55.009975
Too Much Noise,Ann McGovern,https://www.goodreads.com/book/show/160196.Too_Much_Noise,Too Much Noise,Ann McGovern,https://covers.openlibrary.org/b/id/1196254-L.jpg,https://openlibrary.org/works/OL2656999W,Peter complains his house is too noisy so the wise man advises him to obtain some rather unusual house guests.,Too Much Noise,Ann Mcgovern,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A boy named Peter thinks his house is too noisy, so a wise man suggests he bring in some unique house guests.","problem-solving, creativity, perspective",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:55.979134
Bob's Booger,Scott Black,https://www.goodreads.com/book/show/13568754-bob-s-booger,Bob's booger,Scott Black,https://covers.openlibrary.org/b/id/10304049-L.jpg,https://openlibrary.org/works/OL20935972W,A young boy with a cold attends school but none of his classmates or teachers will tell him he has a booger in his nose! Told in rhyme.,Bob'S Booger,Scott Black,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A young boy with a cold attends school with a booger in his nose, but no one tells him. The story is told in rhyme.","humor, embarrassment, friendship",light-hearted,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:56.820741
"Steam Train, Dream Train",Sherri Duskey Rinker,https://www.goodreads.com/book/show/15791057-steam-train-dream-train,"Steam train, dream train",Sherri Duskey Rinker,https://covers.openlibrary.org/b/id/10348925-L.jpg,https://openlibrary.org/works/OL19665690W,"In this book with rhyming text, the dream train pulls into the station and all the different cars are loaded by the animal workers, each with the appropriate cargo.","Steam Train, Dream Train",Sherri Duskey Rinker,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A rhyming tale about a dream train arriving at the station and being loaded with various cargo.,"imagination, teamwork, transportation",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:57.708945
Put It On the List!,Kristen Darbyshire,https://www.goodreads.com/book/show/5440694-put-it-on-the-list,Put it on the list,Kristen Darbyshire,https://covers.openlibrary.org/b/id/9274014-L.jpg,https://openlibrary.org/works/OL13765842W,"When family members see the consequences of forgetting to write things on the grocery list, they not only do better at keeping the list up-to-date, they also help with the shopping to ensure they never again eat pickled grubs.",Put It On The List!,Kristen Darbyshire,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A humorous story about a family learning the importance of keeping a grocery list and the consequences of forgetting items.,"responsibility, family, humor",humorous,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:58.630980
The Star,Michele Breza,https://www.goodreads.com/book/show/27268403-the-star,the Star,Michele Breza,https://covers.openlibrary.org/b/id/7385622-L.jpg,https://openlibrary.org/works/OL17306081W,"**Journey with this tiny star as it seeks its purpose in the Milky Way Galaxy and discovers that it is destined to participate in a wonderful Christmas event.**

*Beautiful and vivid illustrations compliment this spectacular and unique re-telling of the announcement of the birth of Baby Jesus.*

[Purchase a copy on Amazon][1]
[Publisher's Website][2]
[Visit ""the Star"" on Facebook][3]


  [1]: http://www.amazon.com/Star-Michele-Breza/dp/0996874704/ref=sr_1_1?s=books&ie=UTF8&qid=1449556897&sr=1-1&keywords=the+star+by+michele+breza
  [2]: http://www.DiamandaPublishing.com
  [3]: http://www.facebook.com/theStarChildrensBook",The Star,Michele Breza,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 1.0, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 1.0, ""source"": ""llm_analysis""}","A tiny star in the Milky Way Galaxy discovers its purpose in participating in a special Christmas event, tied to the birth of Baby Jesus.","purpose, destiny, Christmas, spirituality",uplifting,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",1.0,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:59.483740
Charlotte Bakeman Has Her Say,Mary E. Finger,https://www.goodreads.com/book/show/1911640.Charlotte_Bakeman_Has_Her_Say,Charlotte Bakeman Has Her Say,Mary E. Finger,https://covers.openlibrary.org/b/id/2721517-L.jpg,https://openlibrary.org/works/OL9761074W,"Charlotte is eleven years old, living in New Hampshire during the Depression. Times are hard. But Charlotte's family is okay and she's happy--except for her shyness. Charlotte runs away to the woods where she befriends Armand, a tramp, and Leona, a schoolmate who are both French Canadian. Charlotte knows some of her neighbors don't like French Canadians, even Charlotte's best friend, Francie. Standing up for her friend and against intolerance, she conquers her shyness.",Charlotte Bakeman Has Her Say,Mary E. Finger,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",An eleven-year-old girl in Depression-era New Hampshire overcomes her shyness against intolerance and making new friends.,"friendship, tolerance, courage, identity",heartwarming,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:00.343673
Angelina's Baby Sister,Katharine Holabird,https://www.goodreads.com/book/show/787070.Angelina_s_Baby_Sister,Angelina's Baby Sister,Katharine Holabird,https://covers.openlibrary.org/b/id/401089-L.jpg,https://openlibrary.org/works/OL4081650W,Angelina's excitement over the arrival of a new baby turns to jealousy when her little sister becomes the center of attention.,Angelina'S Baby Sister,Katharine Holabird,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A story about Angelina's struggle with jealousy when her new baby sister steals the spotlight.,"jealousy, sibling rivalry, family",emotional,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:01.274663
The Night Gardener,Jonathan Auxier,https://www.goodreads.com/book/show/18405537-the-night-gardener,The Night Gardener,Jonathan Auxier,https://covers.openlibrary.org/b/id/9251637-L.jpg,https://openlibrary.org/works/OL19666139W,"Irish orphans Molly, fourteen, and Kip, ten, travel to England to work as servants in a crumbling manor house where nothing is quite what it seems to be, and soon the siblings are confronted by a mysterious stranger and secrets of the cursed house.",The Night Gardener,Jonathan Auxier,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Irish orphans Molly and Kip work as servants in a mysterious manor house in England, uncovering secrets and confronting a curse.","mystery, family, adventure",mysterious,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:02.197576
The Little White Horse,Elizabeth Goudge,https://www.goodreads.com/book/show/420180.The_Little_White_Horse,The Little White Horse,Elizabeth Goudge,https://covers.openlibrary.org/b/id/4636773-L.jpg,https://openlibrary.org/works/OL535201W,"In 1842, thirteen-year-old orphan Maria Merryweather arrives at Moonacre Manor, her family's ancestral home in an charmed village in England's West Country, and she feels as if she’s entered Paradise. Her new guardian, her uncle Sir Benjamin, is kind and funny; the Manor itself feels like home right away; and every person and animal she meets is like an old friend. But there is something incredibly sad beneath all of this beauty and comfort, that shadowing Moonacre Manor and the town around it. Maria is determined to learn about it, change it, and give her own life story a happy ending.

The enchanted valley of Moonacre is shadowed by a tragedy that happened years ago, and the memory of the Moon Princess and the mysterious little white horse. Determined to restore peace and happiness to the whole of Moonacre Valley, Maria finds herself involved with an ancient feud, and she discovers it is her destiny to end it and right the wrongs of her ancestors. Maria usually gets her own way. But what can one solitary girl do?

A new-fashioned fantasy story that is as wonderful as the best classic fairy tales.

(The 1994 mini-series ""Moonacre"" and 2008 movie ""The Secret of Moonacre"" and the are both based on this book.)",The Little White Horse,Elizabeth Goudge,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A young orphan, Maria Merryweather, discovers her family's ancestral home in a charming village and sets out to uncover and resolve the hidden sadness that plagues the area. Along the way, she becomes entangled in an ancient feud and learns of her destiny to restore peace to Moonacre Valley.","family, destiny, friendship, legacy",whimsical,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:03.158431
Beady Bear,Don Freeman,https://www.goodreads.com/book/show/1318554.Beady_Bear,Beady Bear,Don Freeman,https://covers.openlibrary.org/b/id/104575-L.jpg,https://openlibrary.org/works/OL4114522W,"A toy bear goes off to a cave to live as a real bear should, only to find he needs something more to be truly happy.",Beady Bear,Don Freeman,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A toy bear decides to live like a real bear in a cave but realizes he needs something more for true happiness.,"identity, belonging, happiness",introspective,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:04.064963
Farley Farts,Birte Müller,https://www.goodreads.com/book/show/151507.Farley_Farts,Farley farts,Birte Müller,https://covers.openlibrary.org/b/id/11398737-L.jpg,https://openlibrary.org/works/OL18754758W,"A little frog passes gas so often that it becomes a problem, but when he tries to hold it in, the problem gets so big it lifts him off the ground! = ¡Una pequeña rana pasa el gas tan a menudo que se convierte en un problema, pero cuando él intenta llevarlo a cabo adentro, el problema consigue así que grande lo levanta de la tierra!",Farley Farts,Birte Müller,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A little frog has a gas problem that becomes a big issue when he tries to hold it in, leading to unexpected consequences.","humor, bodily functions, consequences",humorous,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:04.930342
Jim Knopf und Lukas der Lokomotivführer,Michael Ende,https://www.goodreads.com/book/show/1534314.Jim_Knopf_und_Lukas_der_Lokomotivf_hrer,Jim Knopf und Lukas der Lokomotivführer,Michael Ende,https://covers.openlibrary.org/b/id/7879125-L.jpg,https://openlibrary.org/works/OL2271583W,"Jim Knopf ist ein kleiner schwarzer Junge, der auf der winzigen Insel Lummerland lebt. Als Jim größer wird, reicht der Platz einfach nicht mehr. Also muss jemand gehen, beschließt König Alfons der Viertel-vor-Zwölfte. Aber soll das ausgerechnet Emma sein, die Lokomotive von Jims bestem Freund Lukas? Das kann Jim nicht zulassen. Gemeinsam mit dem Lokomotivführer und Emma verlässt er die Insel und macht sich auf zum großen Abenteuer: Durchsichtige Bäume, gestreifte Gebirge, Scheinriesen und Drachen kreuzen seinen Weg. Am Ende kann Jim nicht nur das Rätsel seiner Herkunft lösen, sondern auch die schöne Prinzessin Li Si befreien. Und selbst für die Rückkehr nach Lummerland findet sich noch eine Lösung …",Jim Knopf Und Lukas Der Lokomotivführer,Michael Ende,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Jim Knopf, a small black boy living on the tiny island of Lummerland, embarks on a big adventure with his friend Lukas the train driver and their locomotive Emma. Together, they encounter transparent trees, striped mountains, giants, and dragons, leading to unexpected discoveries and a heroic rescue mission.","friendship, adventure, loyalty, heroism",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:05.932560
The Witch Family,Eleanor Estes,https://www.goodreads.com/book/show/42366.The_Witch_Family,The Witch Family,Eleanor Estes,https://covers.openlibrary.org/b/id/8291418-L.jpg,https://openlibrary.org/works/OL78544W,Two little girls who love to draw witches build an elaborate world around the imaginary Old Witch and her family.,The Witch Family,Eleanor Estes,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Two girls create a fantasy world centered around a witch and her family through their love of drawing.,"imagination, friendship, creativity",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:06.835308
Roverandom,J.R.R. Tolkien,https://www.goodreads.com/book/show/23617.Roverandom,Roverandom,J.R.R. Tolkien,https://covers.openlibrary.org/b/id/9293461-L.jpg,https://openlibrary.org/works/OL27488W,"Roverandom is a novella written by J.R.R. Tolkien, originally told in 1925. It deals with the adventures of a young dog, Rover. In the story, an irritable wizard turns Rover into a toy, and Rover goes to the moon and under the sea in order to find the wizard again to turn him back into a normal-sized dog. The author wrote Roverandom for his son Michael Tolkien to amuse him upon the loss of his favorite toy — a little leaden dog. The work is in tone a children's story, but contains many allusions and references in the manner of ""Farmer Giles of Ham"".",Roverandom,J.R.R. Tolkien,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Roverandom follows the adventures of a young dog named Rover who is turned into a toy wizard. To return to his normal form, Rover embarks on a journey to the moon and under the sea to find the wizard.","adventure, friendship, imagination",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:07.767241
Mr. Putter & Tabby See the Stars,Cynthia Rylant,https://www.goodreads.com/book/show/976952.Mr_Putter_Tabby_See_the_Stars,Mr. Putter & Tabby See the Stars (Mr. Putter & Tabby),Cynthia Rylant,https://covers.openlibrary.org/b/id/1120587-L.jpg,https://openlibrary.org/works/OL64062W,"After eating 21 pineapple jelly rolls, Mr. Putter ends up with a grumbling tummy and can't get to sleep. A midnight stargazing stroll with Tabby seems to be just the cure--but could it be Mr. Putter and Tabby aren't the only ones still awake? Full color.

When Mr. Putter cannot sleep after eating too many of Mrs. Teaberry's pineapple jelly rolls, he and Tabby take a moonlit stroll that ends with the perfect neighborly gathering.",Mr. Putter & Tabby See The Stars,Cynthia Rylant,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Mr. Putter eats too many pineapple jelly rolls and can't sleep, so he and Tabby go stargazing to cure his grumbling tummy. Their midnight stroll leads to a neighborly gathering under the moonlight.","friendship, neighbors, nighttime, food",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:08.687748
"How to Speak Dragonese (How to Train Your Dragon, #3)",Cressida Cowell,https://www.goodreads.com/book/show/971239.How_to_Speak_Dragonese,How to Speak Dragonese,Cressida Cowell,https://covers.openlibrary.org/b/id/2379355-L.jpg,https://openlibrary.org/works/OL15221508W,Recounts the further escapades of Hiccup Horrendous Haddock the Third as he continues his Viking training during which he escapes from a boatload of Roman soldiers and searches for his kidnapped dragon.,"How To Speak Dragonese (How To Train Your Dragon, #3)",Cressida Cowell,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Follow Hiccup as he navigates Viking training, escapes Roman soldiers, and seeks his kidnapped dragon.","adventure, friendship, loyalty",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:09.624628
"Wildwood (Wildwood Chronicles, #1)",Colin Meloy,https://www.goodreads.com/book/show/10431447-wildwood,Wildwood (Wildwood Chronicles #1),Colin Meloy,https://covers.openlibrary.org/b/id/6906214-L.jpg,https://openlibrary.org/works/OL15941425W,"Prue McKeel's life is ordinary. At least until her baby brother is abducted by a murder of crows and taken to the Impassable Wilderness, a dense, tangled forest on the edge of Portland. No one's ever gone in, or at least returned to tell of it. So begins an adventure that will take Prue and her friend, Curtis, deep into the Impassable Wilderness. There they uncover a secret world in the midst of violent upheaval, a world full of warring creatures, peaceable mystics, and powerful figures with the darkest intentions. And what begins as a rescue mission becomes something much greater, as the two friends find themselves entwined in a struggle for the very freedom of this wilderness. A wilderness the locals call Wildwood.","Wildwood (Wildwood Chronicles, #1)",Colin Meloy,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Two friends embark on an adventure into a mysterious forest to rescue Prue's baby brother, uncovering a secret world full of warring creatures and powerful figures with dark intentions.","friendship, adventure, freedom, mystery",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:10.523018
Arnie the Doughnut,Laurie Keller,https://www.goodreads.com/book/show/1128849.Arnie_the_Doughnut,Arnie the doughnut,Laurie Keller,https://covers.openlibrary.org/b/id/580474-L.jpg,https://openlibrary.org/works/OL2751461W,Arnie the talking doughnut convinces Mr. Bing that not all doughnuts are meant to be eaten.,Arnie The Doughnut,Laurie Keller,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Arnie, a talking doughnut, shows Mr. Bing that there are other ways to enjoy doughnuts besides eating them.","friendship, acceptance, creativity",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:11.409798
"The Sea of Trolls (Sea of Trolls, #1)",Nancy Farmer,https://www.goodreads.com/book/show/100476.The_Sea_of_Trolls,The Sea of Trolls,Nancy Farmer,https://covers.openlibrary.org/b/id/1472489-L.jpg,https://openlibrary.org/works/OL2696041W,"After Jack becomes apprenticed to a Druid bard, he and his little sister Lucy are captured by Viking Berserkers and taken to the home of King Ivar the Boneless and his half-troll queen, leading Jack to undertake a vital quest to Jotunheim, home of the trolls.","The Sea Of Trolls (Sea Of Trolls, #1)",Nancy Farmer,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A boy named Jack and his sister Lucy are captured and taken to the home of a king and queen, leading Jack to embark on a quest to the land of the trolls.","adventure, family, bravery",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:12.265450
The Chronicles of Prydain,Lloyd Alexander,https://www.goodreads.com/book/show/463063.The_Chronicles_of_Prydain,The High King (Chronicles of Prydain),Lloyd Alexander,https://covers.openlibrary.org/b/id/677680-L.jpg,https://openlibrary.org/works/OL1966591W,"In this final part of the chronicle of Prydain the forces of good and evil meet in an ultimate confrontation, which determines the fate of Taran, the Assistant Pig-Keeper who wanted to be a hero.",The Chronicles Of Prydain,Lloyd Alexander,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A tale of good versus evil culminates in a decisive battle that will shape the destiny of Taran, the Assistant Pig-Keeper aspiring to be a hero.","good vs evil, destiny, heroism",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:13.206593
Old Black Witch!,Wende Devlin,https://www.goodreads.com/book/show/1358157.Old_Black_Witch_,Old Black Witch!,Wende Devlin,https://covers.openlibrary.org/b/id/433689-L.jpg,https://openlibrary.org/works/OL1950169W,"""When Nicky and his mother turn an old house into a tearoom, they are surprised to discover a witch living in the chimney--and they are delighted when the witch begins working as a tea room waitress!"" - Alibris Dumbledore site",Old Black Witch!,Wende Devlin,"{""llm_analysis"": {""age_range"": ""4-8"", ""reading_category"": ""Early Readers (4-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""4-8"", ""reading_category"": ""Early Readers (4-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A boy and his mother find a witch living in their tearoom chimney and are thrilled when she becomes their waitress.,"friendship, magic, acceptance",whimsical,4-8,Early Readers (4-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:58:14.078717
