title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean,reading_level_sources,has_level_data,reading_level_estimate,summary_gpt,themes,tone,age_range_llm,reading_level_llm,complexity_analysis,reading_confidence_llm,llm_skipped,skip_reason,enriched_lexile_score,enriched_lexile_source,enriched_lexile_confidence,enrichment_method,enrichment_tier,found,enrichment_date
Summer at Buckhorn,Anna Rose Wright,https://www.goodreads.com/book/show/12863350-summer-at-buckhorn,Summer at Buckhorn,Anna Maria Rose Wright,https://covers.openlibrary.org/b/id/6916157-L.jpg,https://openlibrary.org/works/OL1522522W,"It is the story, marvelously evocative of time and place, of five children who are sent to spend the summer with their aunt on her Virginia plantation when their mother is suddenly taken ill. Their idyllic summer is at first spoiled by a guest, a skinny, bespectacled ""sissy"" of a city boy, who at first dislikes ""the Five""(as they are called throughout the book), but slowly grows to like and accept them, and the feeling is mutual. The Five and the boy learn a lot about each other, as they teach him how to have fun and be a normal kid. As a reader, I hated to see the summer end almost as much as the Five and their new friend when they have to return home. It may seem politically incorrect to some of today's readers as to the depiction of African-Americans, but the Five, even though just children (the oldest is 14) have been raised to treat all people, black and white, with the dignity and respect they deserve. I recommend it to anyone of any age who wants to go back to a simpler time, or who just wants to have a good time reading. (P.S.--by ""evocative of time and place,"" I mean that it is set in the state of Virginia in the early years of the last century, and some of the older characters still remember the War Between the States.) The chapters where the Five are traveling by train from New York to Virginia (with a stop in Washington D.C. along the way) are particullarly entertaining, as is author Anna Rose Wright's descriptions of the farm, its surroundings and its people. (It is based on incidents from her own childhood.)",Summer At Buckhorn,Anna Rose Wright,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.8, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.8, ""source"": ""llm_analysis""}","Five children spend a memorable summer on a Virginia plantation, teaching a city boy the joys of friendship and fun before parting ways.","friendship, acceptance, childhood, nostalgia",nostalgic,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.8,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:34.642475
Sofia's Dream,Land Wilson,https://www.goodreads.com/book/show/9837105-sofia-s-dream,Sofia's dream,Land Wilson,https://covers.openlibrary.org/b/id/10347751-L.jpg,https://openlibrary.org/works/OL19967088W,"In this magically illustrated bedtime story, little Sofia befriends the Moon and sets off on dreamy adventure to visit her friend. She sees our planet from the Moon's point of view and is inspired to do whatever she can to protect the Earth and to encourage others to do the same.",Sofia'S Dream,Land Wilson,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A bedtime story about a girl named Sofia who befriends the Moon and goes on a dreamy adventure to see the Earth from a different perspective.,"friendship, imagination, environmentalism",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:35.505074
Fire! Fire!,Gail Gibbons,https://www.goodreads.com/book/show/1930543.Fire_Fire_,Fire! Fire!,Gail Gibbons,https://covers.openlibrary.org/b/id/4232872-L.jpg,https://openlibrary.org/works/OL51742W,"Views fire fighters fighting fires in the city, in the country, in the forest, and on the waterfront.",Fire! Fire!,Gail Gibbons,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A detailed look at firefighters battling fires in various settings such as the city, country, forest, and waterfront.","bravery, community, safety",informative,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:36.500225
Gorgeous George and The Giant Geriatric Generator,Stuart  Reid,https://www.goodreads.com/book/show/12576158-gorgeous-george-and-the-giant-geriatric-generator,Gorgeous George and the giant geriatric generator,"Reid, Stuart (Children's fiction writer)",https://covers.openlibrary.org/b/id/10208272-L.jpg,https://openlibrary.org/works/OL20882766W,"Bogies, baddies, bagpipes and bums! Farting, false teeth and fun! George witnesses something rather disturbing from his bedroom window late one night. People are disappearing fast and no one seems to care. A book filled with bums, bogies, farts and all of the silly, disgusting things that young children enjoy.",Gorgeous George And The Giant Geriatric Generator,Stuart Reid,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","George witnesses strange disappearances from his window and sets out to solve the mystery, encountering silly and disgusting elements along the way.","mystery, silliness, friendship",humorous,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:37.303600
The Christmas Cookie Sprinkle Snitcher,Robert Kraus,https://www.goodreads.com/book/show/2451647.The_Christmas_Cookie_Sprinkle_Snitcher,The Christmas cookie sprinkle snitcher,Robert Kraus,https://covers.openlibrary.org/b/id/10898162-L.jpg,https://openlibrary.org/works/OL407738W,Nat confronts the Christmas Cookie Sprinkle Snitcher and saves the village Christmas celebration.,The Christmas Cookie Sprinkle Snitcher,Robert Kraus,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A child named Nat stands up to the Christmas Cookie Sprinkle Snitcher to save the village's Christmas festivities.,"courage, community, holiday spirit",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:38.128523
"Fright Flight (Dream Seekers, #1)",Lisa Ard,https://www.goodreads.com/book/show/12878558-fright-flight,Fright flight,Lisa Ard,https://covers.openlibrary.org/b/id/12182926-L.jpg,https://openlibrary.org/works/OL26196945W,"""Being twelve years old can be challenging, but add to that the unusual ability to experience dreams as reality and you begin to understand Patrick's need for a little self-control.""--Back cover.","Fright Flight (Dream Seekers, #1)",Lisa Ard,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.8, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.8, ""source"": ""llm_analysis""}",A twelve-year-old boy with the ability to experience dreams as reality must learn to control his powers.,"dreams, self-control, adventure",adventurous,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.8,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:38.989979
Coat of Many Colors,Dolly Parton,https://www.goodreads.com/book/show/378192.Coat_of_Many_Colors,Coat of Many Colors,Dolly Parton,https://covers.openlibrary.org/b/id/3931304-L.jpg,https://openlibrary.org/works/OL3483090W,"A poor girl delights in her coat of many colors, made by her mother from rags, because despite the ridicule of the other children she knows the coat was made with love.",Coat Of Many Colors,Dolly Parton,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A poor girl cherishes her coat made of many colors, crafted from rags, finding joy in its creation despite the teasing from other children.","family, love, resilience",heartwarming,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:39.873656
If You Decide to Go to the Moon,Faith McNulty,https://www.goodreads.com/book/show/791810.If_You_Decide_to_Go_to_the_Moon,If you decide to go to the moon,Faith McNulty,https://covers.openlibrary.org/b/id/384584-L.jpg,https://openlibrary.org/works/OL103365W,"""If you decide to go to the moon,"" writes Faith McNulty, ""read this book first. It will tell you how to get there and what to do after you land. The most important part tells you how to get home."" Written in the second person, the text allows the reader to participate in every aspect of the journey, from packing (""don't forget your diary and plenty of food"") to liftoff (at first you'll feel heavy; don't worry"") to traveling through space (where ""the moon glows like a pearl in the black, black sky""). The reader lands at the Sea of Tranquility, the site of the first lunar landing.",If You Decide To Go To The Moon,Faith Mcnulty,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A detailed guide on how to journey to the moon, including what to pack, how to navigate through space, and how to return home safely. Written in second person, inviting the reader to engage in the adventure every step of the way.","exploration, imagination, space, adventure",informative,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:40.724634
Puzzled by Pink,Sarah Frances Hardy,https://www.goodreads.com/book/show/11737286-puzzled-by-pink,Puzzled by pink,Sarah Frances Hardy,https://covers.openlibrary.org/b/id/10799466-L.jpg,https://openlibrary.org/works/OL15980278W,"Izzy refuses to dress up as a fairy to attend her big sister Rose's birthday party, and instead brings her cat and other guests to the attic for a party featuring dried roses, spider webs, and nothing pink.",Puzzled By Pink,Sarah Frances Hardy,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A young girl named Izzy chooses not to dress up as a fairy for her sister's birthday party and instead creates a unique party in the attic with her cat and other unusual guests.,"individuality, creativity, sibling relationships",quirky,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:41.622879
Gus Was a Friendly Ghost,Jane Thayer,https://www.goodreads.com/book/show/1285475.Gus_Was_a_Friendly_Ghost,Gus was a friendly ghost,Jane Thayer,https://covers.openlibrary.org/b/id/6506489-L.jpg,https://openlibrary.org/works/OL4621909W,A ghost and a mouse have a summer house all to themselves while the folks are away for the winter.,Gus Was A Friendly Ghost,Jane Thayer,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A ghost and a mouse enjoy their time together in a summer house when the owners are away for the winter.,"friendship, solitude, imagination",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:42.542465
Little Green,Arnold Rudnick,https://www.goodreads.com/book/show/15738494-little-green,Little Green,Arnold Rudnick,,https://openlibrary.org/works/OL19667083W,"Little Green Frog hops out of the swamp, asking ""Isn't it possible?"" on his search for a way to be special,",Little Green,Arnold Rudnick,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A little green frog named Little Green embarks on a journey to find what makes him special.,"identity, self-discovery, individuality",hopeful,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:43.393558
Bears on Chairs,Shirley Parenteau,https://www.goodreads.com/book/show/8609051-bears-on-chairs,Bears on chairs,Shirley Parenteau,https://covers.openlibrary.org/b/id/11594082-L.jpg,https://openlibrary.org/works/OL18679578W,Four small bears and one big bear try to find a way to share four small chairs.,Bears On Chairs,Shirley Parenteau,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Five bears, big and small, work together to find a solution for sharing chairs.","cooperation, sharing, problem-solving",light-hearted,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:44.303977
Catie the Copycat,Juliana Howard,https://www.goodreads.com/book/show/12450547-catie-the-copycat,Catie the copycat,Juliana Howard,,https://openlibrary.org/works/OL16485438W,Catie copies what the other children do until she meets Catherine the Queen in a dream.,Catie The Copycat,Juliana Howard,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Catie struggles with copying others until a dream changes her perspective.,"individuality, self-acceptance, imagination",introspective,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:45.226319
Blacky the Crow,Thornton W. Burgess,https://www.goodreads.com/book/show/752942.Blacky_the_Crow,Blacky the Crow,Thornton W. Burgess,https://covers.openlibrary.org/b/id/5913957-L.jpg,https://openlibrary.org/works/OL121262W,"Blacky the clever crow shares adventures with other animals in the Green Meadows and by the Big River, as he considers stealing eggs from Hooty the owl, helps Farmer Brown's boy protect Dusty the wood duck, and engages in other escapades.",Blacky The Crow,Thornton W. Burgess,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Follow Blacky the crow as he embarks on adventures with various animals in the Green Meadows and River, including outwitting Hooty the owl and helping protect Dusty the wood duck.","friendship, adventure, cunning",whimsical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:46.189406
One for the Murphys,Lynda Mullaly Hunt,https://www.goodreads.com/book/show/12926804-one-for-the-murphys,One for the Murphys,Lynda Mullaly Hunt,https://covers.openlibrary.org/b/id/8371403-L.jpg,https://openlibrary.org/works/OL18823234W,"A moving debut novel about a foster child learning to open her heart to a family's love

Carley uses humor and street smarts to keep her emotional walls high and thick. But the day she becomes a foster child, and moves in with the Murphys, she's blindsided. This loving, bustling family shows Carley the stable family life she never thought existed, and she feels like an alien in their cookie-cutter-perfect household. Despite her resistance, the Murphys eventually show her what it feels like to belong--until her mother wants her back and Carley has to decide where and how to live. She's not really a Murphy, but the gifts they've given her have opened up a new future.",One For The Murphys,Lynda Mullaly Hunt,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A foster child named Carley learns to open her heart to a loving family after moving in with the Murphys, despite her initial resistance. She experiences a sense of belonging and stability that she never thought possible, but must ultimately decide where she truly belongs.","family, belonging, love, identity",emotional,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:47.044529
Pink is Just a Color and so is Blue,Niki Bhatia,https://www.goodreads.com/book/show/16129413-pink-is-just-a-color-and-so-is-blue,Pink is just a color and so is blue,Niki Bhatia,https://covers.openlibrary.org/b/id/12976202-L.jpg,https://openlibrary.org/works/OL29242090W,A book about choices inspired by the vision of a world where children feel free to explore and be themselves. The book teaches young readers that they should be free to choose what they like without someone dictating what it should be.,Pink Is Just A Color And So Is Blue,Niki Bhatia,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A book about choices and individuality where young readers learn they can freely choose their preferences.,"individuality, freedom, choices",empowering,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:47.978358
Snow White,Trixie Belle,https://www.goodreads.com/book/show/13539014-snow-white,Snow White,Trixie Belle,https://covers.openlibrary.org/b/id/13362886-L.jpg,https://openlibrary.org/works/OL17823684W,"A princess takes refuge from her wicked stepmother in the cottage of seven dwarfs, in a version of the classic tale retold with a single word or brief phrase and an accompanying illustration on each spread.",Snow White,Trixie Belle,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","This children's book retells the classic tale of Snow White in a simplified format, with one word or phrase and an illustration on each page. It follows the story of a princess who seeks shelter with seven dwarfs to escape her evil stepmother.","fairytale, friendship, bravery",whimsical,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:48.855499
Bats at the Ballgame (A Bat Book),Brian Lies,https://www.goodreads.com/book/show/7967246-bats-at-the-ballgame,Bats at the ballgame,Brian Lies,https://covers.openlibrary.org/b/id/6592065-L.jpg,https://openlibrary.org/works/OL15376687W,Two teams of bats play an exciting nighttime baseball game.,Bats At The Ballgame (A Bat Book),Brian Lies,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 1.0, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 1.0, ""source"": ""llm_analysis""}",Two teams of bats play an exciting nighttime baseball game.,"sports, teamwork, nighttime, competition",exciting,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",1.0,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:49.724843
Geraldine's Blanket,Holly Keller,https://www.goodreads.com/book/show/1143050.Geraldine_s_Blanket,Geraldine's blanket,Holly Keller,https://covers.openlibrary.org/b/id/430398-L.jpg,https://openlibrary.org/works/OL37371W,"When her mother and father insist that Geraldine get rid of her baby blanket, she finds a new way to keep it with her all the time.",Geraldine'S Blanket,Holly Keller,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A young girl, Geraldine, must find a creative solution when her parents want her to part with her","attachment, creativity, family",gentle,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:50.673906
The Rabbits' Wedding,Garth Williams,https://www.goodreads.com/book/show/906544.The_Rabbits_Wedding,The rabbits' wedding,Garth Williams,https://covers.openlibrary.org/b/id/6796823-L.jpg,https://openlibrary.org/works/OL15832810W,"Two rabbits decide they want to remain friends forever, so they marry each other in a forest wedding.",The Rabbits' Wedding,Garth Williams,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Two rabbits decide to marry each other in a forest wedding to remain friends forever.,"friendship, love, loyalty",heartwarming,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:51.616301
Run With the Wind,Caroline Pitcher,https://www.goodreads.com/book/show/2401329.Run_With_the_Wind,Run with the wind,Caroline Pitcher,https://covers.openlibrary.org/b/id/3786465-L.jpg,https://openlibrary.org/works/OL15051509W,A mother horse reassures her young foal that soon he will be big enough to stay by himself and not even miss her.,Run With The Wind,Caroline Pitcher,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A mother horse comforts her young foal, assuring him that he will soon be independent and not miss her.","independence, motherhood, growing up",reassuring,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:52.476023
A Wet Monday,Dorothy Edwards,https://www.goodreads.com/book/show/10620719-a-wet-monday,A wet Monday,Dorothy Edwards,https://covers.openlibrary.org/b/id/8485244-L.jpg,https://openlibrary.org/works/OL3842269W,"On one particular rainy Monday, all the members of a family have a difficult day.",A Wet Monday,Dorothy Edwards,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A family experiences a challenging day together on a rainy Monday.,"family, challenges, unity",empathetic,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:53.308370
The Sea-Thing Child,Russell Hoban,https://www.goodreads.com/book/show/24903.The_Sea_Thing_Child,The sea-thing child,Russell Hoban,https://covers.openlibrary.org/b/id/515405-L.jpg,https://openlibrary.org/works/OL74275W,"Washed up on the beach during a storm, the sea-thing child clings fearfully to the shore until he discovers his true destiny.",The Sea-Thing Child,Russell Hoban,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A sea-creature child washes ashore during a storm and must find his place in the world.,"identity, belonging, destiny",introspective,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:54.235063
Bink and Slinky's Ark Adventure,Donna Arlynn Frisinger,https://www.goodreads.com/book/show/16087897-bink-and-slinky-s-ark-adventure,Bink and Slinky's ark adventure,Donna Arlynn Frisinger,https://covers.openlibrary.org/b/id/13092786-L.jpg,https://openlibrary.org/works/OL22638893W,"When two small snails are called by God to find and board an ark, they trust God will provide a way and, through the help of many animals, they reach their destination in time.",Bink And Slinky'S Ark Adventure,Donna Arlynn Frisinger,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Two small snails embark on an ark adventure with the help of various animals to reach their destination.,"faith, trust, friendship",hopeful,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:55.231947
Recess Rules,Jill Vialet,https://www.goodreads.com/book/show/18809675-recess-rules,Recess Rules,Jill Vialet,https://covers.openlibrary.org/b/id/9327921-L.jpg,https://openlibrary.org/works/OL20662433W,"After losing her parents in a car crash at age 8, life just hasn't been the same for Cassie Murphy. Now a fifth grader at Magruder Elementary, Cassie and her three friends, Zee, Toni and Bryant, have been trying to make the best of the same old routine of school, but somehow all the fun has been sucked out of it, and especially at recess. Between a dwindling number of students on the blacktop and Marcus Mackey's need to bully away any games that might be had, Cassie and her crew are on the verge of giving up on their formerly beloved recess. The four friends get help from an unexpected place when an ""angel-on-probation"" named Clarence is sent to earth to help them fix recess. Clarence's crusade gains new importance along the way, as Cassie learns that it's alright to take the risk and care enough to try to change things for the better.",Recess Rules,Jill Vialet,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","After a tragedy, Cassie and her friends struggle to find joy in their routine at school, especially during recess. With the help of an unexpected friend, they learn the value of taking risks to make positive changes.","friendship, resilience, bullying, change",hopeful,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:56.155203
"Scuttle, the Stowaway Mouse",Jean Soule,https://www.goodreads.com/book/show/464295.Scuttle_the_Stowaway_Mouse,"Scuttle, the stowaway mouse",Jean Conder Soule,https://covers.openlibrary.org/b/id/6281267-L.jpg,https://openlibrary.org/works/OL5830738W,"To escape the harbor rats, Scuttle, the mouse, jumps aboard a pirate ship and begins a voyage that brings him great prosperity.","Scuttle, The Stowaway Mouse",Jean Soule,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A mouse named Scuttle escapes harbor rats on a pirate ship, leading to unexpected prosperity.","adventure, courage, friendship",adventurous,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T23:02:57.008296
